FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5033999681472778,0.246863916516304,-0.2263812571763992,0.5522693991661072,0.335591971874237,-0.0240830946713686,0.5667024254798889,0.4536872506141662,0.0235036239027977,0.4665574729442596,0.3397713899612427,-0.0421791523694992,0.4543423354625702,0.4588991403579712,-0.0058632344007492,0.5730313658714294,0.571955144405365,-0.0685063377022743,0.4622405767440796,0.5678604245185852,-0.0926586836576461,0.5400493144989014,0.5650801658630371,0.0052942647598683,0.4899707436561584,0.5714728832244873,-0.0053124944679439,0.5524747371673584,0.7543677091598511,-0.0194788593798875,0.4852987825870514,0.761020302772522,-0.0416061542928218,0.565428614616394,0.9312223196029664,0.0680047497153282,0.4784491956233978,0.9435693025588988,0.0473924539983272,0
1,0.5033541917800903,0.2463034391403198,-0.2773351371288299,0.5523801445960999,0.3346092998981476,-0.0620623566210269,0.5667430758476257,0.454042375087738,0.0003590156557038,0.4664709866046905,0.3391826152801513,-0.0755236148834228,0.454277902841568,0.4590297937393188,-0.0326262153685092,0.5732902884483337,0.572467029094696,-0.0855651199817657,0.4622904360294342,0.5677837133407593,-0.1249340996146202,0.5400493741035461,0.563949465751648,0.004885277710855,0.4897904992103576,0.5694994926452637,-0.0049086515791714,0.552487313747406,0.7545229196548462,-0.0219296384602785,0.4853020906448364,0.7611649632453918,-0.0381049364805221,0.565624475479126,0.9315939545631408,0.0671267956495285,0.4784459173679352,0.9433130621910096,0.0518841035664081,0
2,0.5034590363502502,0.2409346401691436,-0.2806991338729858,0.5528403520584106,0.3338886499404907,-0.0650981143116951,0.567113995552063,0.4548788964748382,-0.0048255580477416,0.466089129447937,0.3392271995544433,-0.0854521319270134,0.4534755647182464,0.4599166214466095,-0.0443986691534519,0.5737441182136536,0.573833703994751,-0.0907289758324623,0.4623030722141266,0.5683903694152832,-0.1304944902658462,0.5400606393814087,0.5639591217041016,0.0061294487677514,0.4896967709064483,0.569213330745697,-0.0061673847958445,0.5525785684585571,0.7546551823616028,-0.0147254578769207,0.4853224158287048,0.762505292892456,-0.0380107276141643,0.5656247735023499,0.9325547814369202,0.0805946439504623,0.4783289730548858,0.944572389125824,0.0556067898869514,0
3,0.5035027861595154,0.2400378733873367,-0.2708155810832977,0.5531352758407593,0.3332789838314056,-0.0617609433829784,0.5676246285438538,0.4550865590572357,-0.0030224279034882,0.4660481512546539,0.3391251266002655,-0.0762374326586723,0.4532953798770904,0.4595941007137298,-0.0358494147658348,0.5742656588554382,0.5744503736495972,-0.087187185883522,0.4623119235038757,0.5673092603683472,-0.122953288257122,0.539962649345398,0.5635265111923218,0.005093905609101,0.4894046783447265,0.568534791469574,-0.0051325475797057,0.5525245666503906,0.754655659198761,-0.0198002867400646,0.4852017760276794,0.7637179493904114,-0.0375027433037757,0.5656490325927734,0.9334114789962769,0.074063628911972,0.4780915677547455,0.9458773136138916,0.0549933798611164,0
4,0.5040199756622314,0.2401703745126724,-0.2405078709125518,0.5531393885612488,0.3314871191978454,-0.0321555882692337,0.5676160454750061,0.4518574178218841,0.0218719616532325,0.4660538733005523,0.3413266241550445,-0.0542551092803478,0.4532979130744934,0.4596451222896576,-0.0186686217784881,0.5750600695610046,0.5709713697433472,-0.0642338842153549,0.4624318182468414,0.5657527446746826,-0.1040147989988327,0.5400506258010864,0.5635249018669128,0.0056151826865971,0.4893760085105896,0.5684270858764648,-0.0056296181865036,0.5525606870651245,0.7562776207923889,-0.0202036891132593,0.4851047694683075,0.7642911076545715,-0.0429676212370395,0.5655586123466492,0.9333901405334472,0.0723005831241607,0.4777354300022125,0.9464688301086426,0.046907790005207,0
5,0.5040963292121887,0.2407275140285492,-0.216076910495758,0.5529345870018005,0.3304449021816253,-0.0106629263609647,0.5676167011260986,0.448224276304245,0.0376670472323894,0.4659991860389709,0.3410612940788269,-0.030233260244131,0.4529897272586822,0.458471804857254,0.0003886173362843,0.5770109295845032,0.5641348958015442,-0.0543751120567321,0.4622114300727844,0.559649646282196,-0.0917755663394928,0.5400519967079163,0.562670886516571,0.0052299676463007,0.4894081056118011,0.56797194480896,-0.0052135619334876,0.5526920557022095,0.7562340497970581,-0.0279130507260561,0.4850610792636871,0.7643187642097473,-0.0456208363175392,0.5656681060791016,0.9335654377937316,0.0587696619331836,0.4779389798641205,0.946484625339508,0.0401596315205097,0
6,0.5042992234230042,0.2418364584445953,-0.1771852076053619,0.5522802472114563,0.3299377262592315,0.0249333307147026,0.5678437948226929,0.4426782131195068,0.0668239593505859,0.4662982523441314,0.3398844599723816,0.0028244510758668,0.4524677395820617,0.452865719795227,0.0284730233252048,0.5799720883369446,0.5515242218971252,-0.0287621561437845,0.4607381820678711,0.5499879717826843,-0.0663801506161689,0.540004312992096,0.5610349774360657,0.0050701964646577,0.4893917739391327,0.56638103723526,-0.005027899518609,0.5526869893074036,0.7561678886413574,-0.0358311347663402,0.485189288854599,0.7640437483787537,-0.0532868728041648,0.5661333203315735,0.9338509440422058,0.0440514795482158,0.478066623210907,0.944461464881897,0.028811452910304,0
7,0.5045990943908691,0.2462394088506698,-0.0925847142934799,0.550743818283081,0.3299353718757629,0.0847692117094993,0.5690923929214478,0.4334821403026581,0.1133385524153709,0.4665810465812683,0.3397497534751892,0.0662686750292778,0.452342689037323,0.443259984254837,0.0836920067667961,0.5833815336227417,0.5304740071296692,0.0205859597772359,0.4580341279506683,0.5322344899177551,-0.0017925673164427,0.5398768186569214,0.5612952709197998,0.0042380741797387,0.489495575428009,0.5663861036300659,-0.0041314736008644,0.5526923537254333,0.7561590075492859,-0.0430494099855423,0.4851973950862884,0.7640501856803894,-0.059757050126791,0.5662518739700317,0.933180809020996,0.0273408237844705,0.4782329499721527,0.944295048713684,0.0136261628940701,0
8,0.5046042203903198,0.2465318143367767,-0.0899074226617813,0.5497286915779114,0.3284371197223663,0.0976687297224998,0.5713320374488831,0.421976089477539,0.136699303984642,0.4667787551879883,0.3394816815853119,0.0771278291940689,0.4520928263664245,0.4318007826805115,0.1241806894540786,0.5887091159820557,0.5059676766395569,0.0475209392607212,0.4563273191452026,0.5105443000793457,0.0694048553705215,0.539875864982605,0.5611670017242432,0.0037210318259894,0.4897549748420715,0.5663855671882629,-0.0035983710549771,0.5525684356689453,0.7560957670211792,-0.0450267530977726,0.4852195084095001,0.7639937996864319,-0.0595427677035331,0.5662647485733032,0.9331516623497008,0.0259173437952995,0.4783037900924682,0.9429910778999328,0.0159557554870843,0
9,0.5046147704124451,0.2477541267871856,-0.1285360455513,0.5488911271095276,0.3277992308139801,0.0772636085748672,0.5744021534919739,0.4066765010356903,0.1769786030054092,0.4665907025337219,0.3392646014690399,0.0502806417644023,0.4517902433872223,0.4215999543666839,0.1580741107463836,0.5915701985359192,0.4724377989768982,0.1535030901432037,0.4539288580417633,0.4835249781608581,0.1653097122907638,0.5399381518363953,0.5609530210494995,0.0033184012863785,0.4900394380092621,0.5663807392120361,-0.0032198554836213,0.5519543886184692,0.7560049891471863,-0.043217584490776,0.4848640263080597,0.7639905214309692,-0.0581785999238491,0.5659992098808289,0.932921290397644,0.0289204232394695,0.4781456589698791,0.9417136311531068,0.0155680635944008,0
