FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5563972592353821,0.1791717410087585,-0.1549480259418487,0.5871065855026245,0.2606194019317627,-0.0013417557347565,0.6023901104927063,0.3643865585327148,-0.0790526792407035,0.5089117288589478,0.2553475499153137,-0.0074117672629654,0.4981721043586731,0.3536854088306427,0.0191440563648939,0.5990246534347534,0.3041181862354278,-0.2716090381145477,0.4980382621288299,0.4424383044242859,-0.0391201041638851,0.5683574676513672,0.463181734085083,0.0106713073328137,0.5258668661117554,0.460646778345108,-0.010735142044723,0.5678991675376892,0.6036769151687622,0.0043329554609954,0.5244544148445129,0.6033948659896851,-0.0062899594195187,0.5609004497528076,0.7299016714096069,0.1578862965106964,0.5218833684921265,0.7244599461555481,0.1518770158290863,0
1,0.5564013719558716,0.1791592836380005,-0.1765853762626648,0.5865334868431091,0.2606240808963775,-0.0238257683813571,0.6025087237358093,0.3641065955162048,-0.1090788766741752,0.5094204545021057,0.2546280920505523,-0.0195268727838993,0.4985637366771698,0.3536866307258606,-0.0009387151221744,0.5990375876426697,0.3040583431720733,-0.305243968963623,0.4983784258365631,0.4414306581020355,-0.0728305950760841,0.5681185126304626,0.459877461194992,0.0024347188882529,0.5255321860313416,0.4585435390472412,-0.0024550897069275,0.5677764415740967,0.6009827852249146,0.0090120146051049,0.5242276787757874,0.6020796895027161,0.0124372830614447,0.5617284178733826,0.7293732166290283,0.1555211693048477,0.5220491290092468,0.7249252796173096,0.1620851308107376,0
2,0.5564781427383423,0.1789377778768539,-0.2120838463306427,0.5864475965499878,0.2606066167354584,-0.0507510118186473,0.6029619574546814,0.364086240530014,-0.1349099725484848,0.5095947980880737,0.2533633708953857,-0.0533726662397384,0.4987572729587555,0.3536919057369232,-0.0311762932687997,0.5990368723869324,0.3037689626216888,-0.3371788561344147,0.4988064765930176,0.4393205940723419,-0.1034597232937812,0.5678260922431946,0.458158940076828,0.0024390290491282,0.525296151638031,0.457175612449646,-0.0024571951944381,0.5673017501831055,0.5963961482048035,0.0133316246792674,0.5240768790245056,0.6007931232452393,0.0129834879189729,0.5618523955345154,0.7266860008239746,0.1799518465995788,0.5224498510360718,0.7251040935516357,0.1842788755893707,0
3,0.5564966201782227,0.1788773089647293,-0.2069887220859527,0.586403489112854,0.2605746388435364,-0.0478738769888877,0.6031556725502014,0.3638956248760223,-0.1312832087278366,0.5097438097000122,0.2528915703296661,-0.0488644801080226,0.4988914132118225,0.3541585803031921,-0.0255307294428348,0.5990354418754578,0.3037177622318268,-0.3316411674022674,0.4990645945072174,0.4389389157295227,-0.0959991142153739,0.5676659345626831,0.4577827155590057,0.0020776512101292,0.5250036716461182,0.4567364156246185,-0.0021034081000834,0.5669001936912537,0.5953194499015808,0.0132715934887528,0.5239412784576416,0.5998489856719971,0.0163963921368122,0.5619016885757446,0.7261755466461182,0.1803844273090362,0.5225037932395935,0.7249274253845215,0.189425528049469,0
4,0.5565235614776611,0.178776666522026,-0.1966515630483627,0.586396336555481,0.2606833279132843,-0.0388753786683082,0.6033918857574463,0.3639833331108093,-0.1209408789873123,0.5097577571868896,0.2527523338794708,-0.0420507863163948,0.498926430940628,0.3553632795810699,-0.0181653089821338,0.5989693999290466,0.3036868870258331,-0.3197256624698639,0.4993040263652801,0.4394623637199402,-0.0853787437081337,0.5676245093345642,0.4587226808071136,0.0021915195975452,0.5248159170150757,0.4570735991001129,-0.0022138280328363,0.5668781399726868,0.5959480404853821,0.0150298243388533,0.5239510536193848,0.5998666882514954,0.0135410437360405,0.5624000430107117,0.7262068390846252,0.1849884837865829,0.5230045914649963,0.7253331542015076,0.1853028833866119,0
5,0.5566580295562744,0.1789884269237518,-0.1952758282423019,0.5862438678741455,0.2607487142086029,-0.0385884121060371,0.6033868789672852,0.3640307188034057,-0.1192186847329139,0.5099976062774658,0.2526030540466308,-0.0395483113825321,0.4990338385105133,0.3546863794326782,-0.0174081437289714,0.5989850163459778,0.3034916818141937,-0.3128996193408966,0.4993453919887543,0.4394061863422394,-0.0833282768726348,0.5675110220909119,0.4586837887763977,0.0024428856559097,0.5247119665145874,0.4570375084877014,-0.0024611386470496,0.5668777823448181,0.5957778692245483,0.022170502692461,0.5239461660385132,0.5997098088264465,0.0133894383907318,0.5625874996185303,0.7261565327644348,0.1749622076749801,0.5230041146278381,0.7253645062446594,0.1744620651006698,0
6,0.5567500591278076,0.1789847761392593,-0.205314889550209,0.5862515568733215,0.2608920335769653,-0.0456225462257862,0.6039362549781799,0.3646630346775055,-0.1301512867212295,0.5100197792053223,0.2525637447834015,-0.0462334081530571,0.4992003142833709,0.355525940656662,-0.0228527393192052,0.5989407300949097,0.3035012781620025,-0.3278246819972992,0.4994660317897796,0.4394316375255584,-0.0925976857542991,0.5674715042114258,0.4586960673332214,0.0017902146792039,0.524570882320404,0.4569930136203766,-0.001810654415749,0.5666086077690125,0.5958265662193298,0.0202718060463666,0.5239496231079102,0.5996309518814087,0.0151894856244325,0.5627715587615967,0.7271151542663574,0.1684950292110443,0.5232518911361694,0.7275038361549377,0.1752861440181732,0
7,0.5568071007728577,0.1789503097534179,-0.2008654177188873,0.5862598419189453,0.2608973383903503,-0.042623147368431,0.6039430499076843,0.3647985458374023,-0.1252893209457397,0.5100241899490356,0.2523535192012787,-0.0448940321803092,0.4992592930793762,0.3552190661430359,-0.0160239096730947,0.598824143409729,0.3035911023616791,-0.3226767480373382,0.499547004699707,0.4393534958362579,-0.0855786278843879,0.5674274563789368,0.4587058424949646,0.0007213444914668,0.5245595574378967,0.4569193720817566,-0.0007422435446642,0.5663414001464844,0.59669029712677,0.0194153152406215,0.5239492058753967,0.5996196269989014,0.0179337635636329,0.5628635287284851,0.7278398871421814,0.16485396027565,0.5232625603675842,0.7276390790939331,0.1786894649267196,0
8,0.5567939877510071,0.1789057701826095,-0.1998635232448578,0.58625328540802,0.2608783841133117,-0.0410802699625492,0.603934645652771,0.3648039996623993,-0.1234831660985946,0.5100334882736206,0.2522430121898651,-0.0431323200464248,0.4992729723453522,0.3543466031551361,-0.0161952003836631,0.5988103151321411,0.3035913705825805,-0.321277916431427,0.4995867013931274,0.4391977787017822,-0.0852070376276969,0.5674150586128235,0.4586242139339447,0.0009674320463091,0.5245539546012878,0.4568186104297638,-0.0009871458169072,0.5663259029388428,0.5966724157333374,0.0187141634523868,0.5239325165748596,0.5993515253067017,0.0169833097606897,0.5629056096076965,0.7278338074684143,0.1655105501413345,0.5232344269752502,0.7275487184524536,0.1785760819911956,0
9,0.556778073310852,0.1788253039121627,-0.2002953141927719,0.5862833857536316,0.2608283758163452,-0.0414397232234478,0.6039267778396606,0.3645538687705993,-0.1242661476135253,0.5100366473197937,0.2521634995937347,-0.0432658344507217,0.499320387840271,0.3542816638946533,-0.0184698645025491,0.5988418459892273,0.3035910427570343,-0.3224183917045593,0.4996007680892944,0.4392704665660858,-0.0871405825018882,0.5674176812171936,0.4587208032608032,0.0012118068989366,0.5245034098625183,0.4568217098712921,-0.0012333078775554,0.5662577152252197,0.5963907241821289,0.0186292268335819,0.5238891243934631,0.5990641117095947,0.0168930292129516,0.5628069043159485,0.7277119755744934,0.1658682972192764,0.5231176018714905,0.7268034815788269,0.1792022734880447,0
10,0.5568386912345886,0.1788157969713211,-0.2025184035301208,0.5862730145454407,0.260859876871109,-0.0423090457916259,0.6039262413978577,0.36459681391716,-0.1256303638219833,0.5100398659706116,0.2521370947360992,-0.0451189503073692,0.4993422627449035,0.3542767167091369,-0.0215779338032007,0.5988086462020874,0.3035922348499298,-0.325473427772522,0.4996059834957123,0.4392573237419128,-0.0912374407052993,0.5673372149467468,0.4585734903812408,0.0012469196226447,0.5244766473770142,0.4566417932510376,-0.0012694601900875,0.5662139058113098,0.5964164733886719,0.0174103025346994,0.5238572955131531,0.5989083051681519,0.0145174609497189,0.5628235936164856,0.7277061343193054,0.1659820675849914,0.5230190753936768,0.7267962098121643,0.1777398735284805,0
11,0.5567992329597473,0.1788071990013122,-0.1975346356630325,0.5863470435142517,0.260813444852829,-0.0389730706810951,0.6040545701980591,0.3645470738410949,-0.1208120137453079,0.5100425481796265,0.2521280944347381,-0.0416163951158523,0.4994277656078338,0.3545579016208648,-0.0171653665602207,0.5987132787704468,0.3036022484302521,-0.3169326186180115,0.4996376931667328,0.4393446743488312,-0.0841440185904502,0.5673486590385437,0.4588775336742401,0.0021173160057514,0.5244712829589844,0.4567170441150665,-0.0021468040067702,0.5662066340446472,0.596741795539856,0.0178623124957084,0.5238588452339172,0.5989024639129639,0.0144739346578717,0.5629040002822876,0.7277058959007263,0.1703316569328308,0.5232513546943665,0.7267365455627441,0.1779190599918365,0
12,0.5568122863769531,0.1788001805543899,-0.1894831210374832,0.5861465930938721,0.2610229849815368,-0.0281426291912794,0.6039094924926758,0.3649369180202484,-0.1079983338713646,0.5100551247596741,0.2521312832832336,-0.041242279112339,0.4994684159755707,0.3561612367630005,-0.0181909184902906,0.5989486575126648,0.3036753833293915,-0.3043986558914184,0.4995990097522735,0.4394807517528534,-0.0846984833478927,0.5673223733901978,0.4590702950954437,0.0049703805707395,0.5244928598403931,0.4570986032485962,-0.0050047188997268,0.5664104223251343,0.5968747735023499,0.0194228328764438,0.5238564610481262,0.5993314981460571,0.0109896324574947,0.5629676580429077,0.7276202440261841,0.1717073619365692,0.5231123566627502,0.7270655035972595,0.1734539121389389,0
13,0.5568050742149353,0.1787966191768646,-0.1807067543268203,0.5860611200332642,0.2610206604003906,-0.0259863138198852,0.6037909984588623,0.3649542927742004,-0.1070365011692047,0.5102213621139526,0.2521341145038605,-0.0329651907086372,0.4996187090873718,0.3561475574970245,-0.0130053106695413,0.599055826663971,0.3036785125732422,-0.3016386330127716,0.4995569884777069,0.439473420381546,-0.0801901146769523,0.567320704460144,0.4594177305698395,0.003454057034105,0.5244895815849304,0.4573358595371246,-0.0034980981145054,0.5664440393447876,0.59675532579422,0.0174337308853864,0.5237346887588501,0.5995572209358215,0.013578986749053,0.5629726052284241,0.7273917198181152,0.1710187345743179,0.5229420065879822,0.7258682250976562,0.1800267398357391,0
14,0.5568186640739441,0.1790709942579269,-0.1766324639320373,0.5856379270553589,0.2609147131443023,-0.0231454595923423,0.6029761433601379,0.3648670017719269,-0.1000993102788925,0.510225772857666,0.2521797120571136,-0.0278413332998752,0.4995408654212951,0.3561655580997467,-0.0052413172088563,0.5990602374076843,0.3038366436958313,-0.2915732562541961,0.4994970858097076,0.4395069479942322,-0.0713600069284439,0.5673210620880127,0.4597391784191131,0.0034517545718699,0.5244867205619812,0.4580548405647278,-0.0034955511800944,0.5669214129447937,0.5977429151535034,0.0164005029946565,0.5237271785736084,0.6004138588905334,0.014453955926001,0.5630528330802917,0.7274256944656372,0.172525018453598,0.522938072681427,0.7256494164466858,0.1810782253742218,0
15,0.5568049550056458,0.1791419088840484,-0.1687293946743011,0.5856173038482666,0.2609250247478485,-0.0156358163803815,0.6029589772224426,0.3647684156894684,-0.0948937460780143,0.5102934241294861,0.2522072792053222,-0.0176053121685981,0.4996147155761719,0.3557333946228027,0.0057921428233385,0.5991602540016174,0.3038424551486969,-0.2860334515571594,0.4994861781597137,0.4395821690559387,-0.058570522814989,0.56732577085495,0.4604630470275879,0.0035151834599673,0.5244729518890381,0.4583900868892669,-0.0035597879905253,0.5669667720794678,0.5988033413887024,0.0119320470839738,0.523745059967041,0.602059006690979,0.0123154250904917,0.5630578398704529,0.727628767490387,0.1724255681037902,0.5229411721229553,0.7259557247161865,0.1795955002307891,0
16,0.5567025542259216,0.1791575849056244,-0.1589542031288147,0.5853956937789917,0.2607823610305786,-0.0085874265059828,0.6024761199951172,0.3635361194610595,-0.086431473493576,0.5103447437286377,0.2522247731685638,-0.0151337934657931,0.4996803402900696,0.355617493391037,0.0055604930967092,0.5991598963737488,0.3038739264011383,-0.2749209403991699,0.4993796646595001,0.4398118257522583,-0.0577877312898635,0.5673162341117859,0.460433691740036,0.0041958494111895,0.5244624018669128,0.4581577777862549,-0.0042435615323483,0.5669387578964233,0.5994852185249329,0.0112729398533701,0.5236708521842957,0.6019718647003174,0.0090886186808347,0.5629174113273621,0.7276167869567871,0.1651341468095779,0.5229053497314453,0.7259259819984436,0.1686774641275406,0
17,0.5566355586051941,0.1791188716888427,-0.1606517434120178,0.5852773189544678,0.2607665061950683,-0.0124590750783681,0.6024999618530273,0.363631933927536,-0.090130478143692,0.5103486180305481,0.252226173877716,-0.0159216243773698,0.499571144580841,0.3556033968925476,0.00043644948164,0.599185585975647,0.3037790954113006,-0.2837192714214325,0.499359667301178,0.4395760595798492,-0.0678042247891426,0.5673125982284546,0.4604385793209076,0.0042440989054739,0.5244697332382202,0.4582412242889404,-0.0042920303530991,0.5668965578079224,0.5991583466529846,0.0115279713645577,0.5236368179321289,0.6019575595855713,0.0082396762445569,0.5629194974899292,0.7276544570922852,0.1656334102153778,0.5228332877159119,0.726516604423523,0.1702087968587875,0
18,0.5566309094429016,0.1791022270917892,-0.1640766412019729,0.5852857232093811,0.260832667350769,-0.0161283090710639,0.6025025248527527,0.3636352717876434,-0.0940136387944221,0.5103561878204346,0.252236008644104,-0.0176342092454433,0.499577134847641,0.3555134832859039,0.0003311269101686,0.5991733074188232,0.303631991147995,-0.2846279144287109,0.4993541538715362,0.4395970106124878,-0.0648575648665428,0.567386269569397,0.4606950283050537,0.0042316331528127,0.5244931578636169,0.4586786329746246,-0.004281566478312,0.5670728087425232,0.5983532667160034,0.0130705079063773,0.5236636996269226,0.6019743084907532,0.0138404732570052,0.5629982352256775,0.7263364791870117,0.1815459728240966,0.5228391289710999,0.7251049876213074,0.1857505440711975,0
19,0.5565949082374573,0.1791345924139022,-0.1619025915861129,0.5851618051528931,0.2607773840427398,-0.0132069000974297,0.6021267771720886,0.3632194399833679,-0.0942316502332687,0.5103253722190857,0.2522620260715484,-0.0117222871631383,0.4995706379413605,0.3548241853713989,0.0071994648315012,0.599299967288971,0.303672581911087,-0.2863182127475738,0.499317467212677,0.4395714402198791,-0.0606636069715023,0.5673750042915344,0.4606556594371795,0.0030140054877847,0.5243907570838928,0.4585690200328827,-0.0030503200832754,0.5670703649520874,0.5993801951408386,0.0069252927787601,0.523657500743866,0.603034496307373,0.011664037592709,0.5630013346672058,0.7271889448165894,0.1624747961759567,0.5228328108787537,0.7263142466545105,0.1719996184110641,0
20,0.5565930604934692,0.1791292876005172,-0.1632148623466491,0.585158109664917,0.2607782185077667,-0.0181691087782382,0.6021839380264282,0.3633931577205658,-0.0985175222158432,0.5104171633720398,0.2522635757923126,-0.017503622919321,0.4997035264968872,0.3548992574214935,0.0019138077041134,0.5992566347122192,0.3036761879920959,-0.2867240607738495,0.4993184506893158,0.4396101534366607,-0.0638602152466774,0.5673840045928955,0.4606585800647735,0.002533379709348,0.5243902206420898,0.4585646986961365,-0.0025735187809914,0.5671033263206482,0.597893476486206,0.0110508110374212,0.523632287979126,0.6024470329284668,0.016295688226819,0.5630518794059753,0.7256418466567993,0.1666933000087738,0.5229703783988953,0.7252274751663208,0.1795872747898101,0
21,0.556550145149231,0.1791355907917022,-0.166661188006401,0.585066020488739,0.2606676518917084,-0.0205428730696439,0.6021608710289001,0.3633737564086914,-0.1006925255060195,0.510420560836792,0.2522589564323425,-0.0212964005768299,0.4997045397758484,0.3549337983131408,-0.0008619044092483,0.5991443991661072,0.3036769032478332,-0.2929792404174804,0.4993146657943725,0.4395957589149475,-0.0666769295930862,0.5674716830253601,0.4606784880161285,0.0025937743484973,0.5244274139404297,0.4587116241455078,-0.0026389765553176,0.5674307346343994,0.5971761345863342,0.0138184456154704,0.5235946178436279,0.6023623943328857,0.0171027276664972,0.563162088394165,0.7245573401451111,0.1773473620414734,0.5229528546333313,0.7247148156166077,0.1846759021282196,0
22,0.5566059350967407,0.179327130317688,-0.1436047554016113,0.585060715675354,0.2606830894947052,0.0047740307636559,0.6021305918693542,0.3633578717708587,-0.0746749266982078,0.5104261040687561,0.2522462606430053,-0.0008710899273864,0.4996977150440216,0.3544987738132477,0.0182311534881591,0.5991421937942505,0.3035108149051666,-0.2574324607849121,0.4993452727794647,0.4396152198314667,-0.0436871424317359,0.5674799084663391,0.4606888890266418,0.0029873542953282,0.5244323015213013,0.4586583971977234,-0.0030090685468167,0.5674317479133606,0.5989660024642944,0.006608079187572,0.5236002802848816,0.6033255457878113,0.0051148608326911,0.5630932450294495,0.7263038158416748,0.1628664284944534,0.5230119824409485,0.7274823188781738,0.1615884602069854,0
23,0.5566196441650391,0.179289624094963,-0.1515911966562271,0.5850552916526794,0.2606649696826935,-0.0020772616844624,0.6021289229393005,0.3633535206317901,-0.0814206600189209,0.5104304552078247,0.2522505521774292,-0.0016562736127525,0.499696135520935,0.3545145094394684,0.0164528116583824,0.5991631746292114,0.3035038709640503,-0.2687889337539673,0.4993467926979065,0.4395682215690613,-0.0500357486307621,0.5674830079078674,0.4608226418495178,0.0041610500775277,0.5244578123092651,0.4588305652141571,-0.0041976165957748,0.5673999786376953,0.5994900465011597,0.0073828911408782,0.5235989689826965,0.6037755608558655,0.0061738174408674,0.5631066560745239,0.7263378500938416,0.167766585946083,0.5229598879814148,0.7272658944129944,0.1650335043668747,0
24,0.5566299557685852,0.1784325838088989,-0.1696378588676452,0.585016131401062,0.2606045007705688,-0.0156565215438604,0.6021353602409363,0.3632629811763763,-0.1000145226716995,0.5102797150611877,0.252249002456665,-0.0137882102280855,0.4996518492698669,0.3545137643814087,0.0050097904168069,0.5991609692573547,0.3035017848014831,-0.3017231523990631,0.4991766512393951,0.4389874041080475,-0.0671823099255561,0.5674282908439636,0.4604239761829376,0.003021924290806,0.5244501233100891,0.4585881531238556,-0.0030589720699936,0.5673841238021851,0.6008726954460144,0.0046511641703546,0.5235799551010132,0.603799045085907,0.0069152410142123,0.5631099343299866,0.7284238934516907,0.1641189157962799,0.5229407548904419,0.72779381275177,0.1680601239204406,0
25,0.5565330386161804,0.1783331632614135,-0.16135074198246,0.585060715675354,0.2605665922164917,-0.010124210268259,0.6023255586624146,0.3632498383522033,-0.0937770158052444,0.5102016925811768,0.2522296905517578,-0.0067607075907289,0.4995984733104706,0.354975014925003,0.0140371201559901,0.5990584492683411,0.3027465045452118,-0.2884277701377868,0.4991758167743683,0.4386827647686004,-0.0545666962862014,0.5676771402359009,0.4604271948337555,0.0025930416304618,0.5246646404266357,0.4585837423801422,-0.002617880469188,0.5673626661300659,0.6008766293525696,0.005224538501352,0.5235728025436401,0.6040105819702148,0.0073171206749975,0.5630874037742615,0.7284016609191895,0.1678151190280914,0.5227417349815369,0.7285186052322388,0.1689300537109375,0
