FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5393294095993042,0.1742525696754455,-0.148884430527687,0.5844494700431824,0.2554914951324463,-0.0081316409632563,0.6038745641708374,0.3582539856433868,-0.0985574722290039,0.5113378763198853,0.2499693483114242,0.0135162351652979,0.5016360282897949,0.35079026222229,0.0136021813377738,0.6121589541435242,0.2952426075935364,-0.2869569361209869,0.498979389667511,0.4342453479766845,-0.0763209089636802,0.5696176290512085,0.4600643515586853,-0.0021496568806469,0.5259402394294739,0.458268940448761,0.0020809692796319,0.5690094232559204,0.6080899238586426,0.0034373698290437,0.5260241031646729,0.6097515821456909,0.0174138844013214,0.5636665225028992,0.7404767870903015,0.1466449052095413,0.5212236642837524,0.7368271350860596,0.1695101112127304,0
1,0.5399017333984375,0.1741999387741089,-0.1527113169431686,0.5845175981521606,0.2569318413734436,-0.0081143528223037,0.603907585144043,0.3606150448322296,-0.094777412712574,0.5113407969474792,0.249965637922287,0.0098738530650734,0.5010946989059448,0.3509749472141266,0.0223544593900442,0.6121082901954651,0.2946199178695678,-0.2831457853317261,0.49898162484169,0.43466916680336,-0.0441115498542785,0.5694413781166077,0.4600695371627807,-0.0005320894997566,0.525775671005249,0.4575197100639343,0.0004864499496761,0.5686773061752319,0.6060751676559448,-0.0045534074306488,0.5259534120559692,0.608015239238739,0.004541240632534,0.5628215670585632,0.7365947365760803,0.1545409560203552,0.5216912627220154,0.7365248799324036,0.1657426357269287,0
2,0.5409981608390808,0.174430251121521,-0.1554759889841079,0.5848184823989868,0.2584505081176758,-0.0081472704187035,0.6040741801261902,0.3638984262943268,-0.0904030725359916,0.5114191174507141,0.2500033974647522,0.0074702999554574,0.5009966492652893,0.3514780402183532,0.0275154914706945,0.6121171116828918,0.2941195964813232,-0.2728775143623352,0.4992395639419555,0.4351739287376404,-0.0344552956521511,0.569449782371521,0.4603713452816009,-0.0004090415022801,0.5257989168167114,0.4570890665054321,0.0003753519558813,0.568618655204773,0.6058880686759949,-0.0046850740909576,0.5257212519645691,0.6079357862472534,0.0061576543375849,0.5627784729003906,0.7333540916442871,0.162149965763092,0.522744357585907,0.73497474193573,0.1665532439947128,0
3,0.542000412940979,0.1744665801525116,-0.1528418213129043,0.5849466323852539,0.2590381801128387,-0.004264370072633,0.604278028011322,0.3649698197841644,-0.0881776884198188,0.5115261673927307,0.2500048875808716,0.0079538123682141,0.5009981989860535,0.3514089584350586,0.025893360376358,0.6117725372314453,0.2940617203712463,-0.2716627418994903,0.4993261396884918,0.4351725578308105,-0.04615955427289,0.5694291591644287,0.460245132446289,0.0015326656866818,0.5257012248039246,0.4559440910816192,-0.0015521557070314,0.5685239434242249,0.6020469665527344,-0.0048324218951165,0.5256975889205933,0.6051950454711914,0.0002324008964933,0.5620524287223816,0.729430615901947,0.1603607088327407,0.5230515003204346,0.7333272099494934,0.1579120308160781,0
4,0.5433152914047241,0.1740601360797882,-0.1601928919553756,0.5849891304969788,0.259299099445343,-0.0088301245123147,0.6042878031730652,0.3659625053405761,-0.0889584496617317,0.5115569829940796,0.2499948590993881,0.0050687571056187,0.5009772777557373,0.351432591676712,0.0288555193692445,0.6114547252655029,0.2940642237663269,-0.2733991742134094,0.499420702457428,0.4355003237724304,-0.033064417541027,0.5694400668144226,0.460245817899704,0.0014199558645486,0.5256807804107666,0.4557812213897705,-0.0014452313771471,0.568454921245575,0.6022329926490784,-0.0043464945629239,0.525695264339447,0.6049948930740356,0.0014848686987534,0.5620631575584412,0.7293149828910828,0.169856995344162,0.5234513878822327,0.7321821451187134,0.1729618459939956,0
5,0.5445616841316223,0.1733960658311844,-0.1642706096172332,0.5850101709365845,0.2593815624713897,-0.0106645701453089,0.6044474840164185,0.3658787906169891,-0.0911094099283218,0.5115893483161926,0.2499952316284179,0.0020290499087423,0.5009775757789612,0.3515971601009369,0.0286866538226604,0.6113902926445007,0.2941177785396576,-0.2806578278541565,0.4994853734970093,0.4359537363052368,-0.0395903028547763,0.5694457292556763,0.4596923589706421,0.0015705188270658,0.5256237387657166,0.455298900604248,-0.001589372055605,0.5684340000152588,0.5998317003250122,-0.0008501902339048,0.5255914330482483,0.6045882105827332,0.0032554359640926,0.562076985836029,0.7281051874160767,0.1736657917499542,0.5235006809234619,0.7324416637420654,0.171988695859909,0
6,0.5455289483070374,0.1733647733926773,-0.1625808328390121,0.5850171446800232,0.2595083117485046,-0.0092414496466517,0.6044309139251709,0.3658586740493774,-0.0863305777311325,0.5115960836410522,0.2500240206718445,0.001995445927605,0.5009781718254089,0.3520576655864715,0.0276561249047517,0.6112735271453857,0.2940441370010376,-0.2708314955234527,0.499554842710495,0.4360186755657196,-0.0356606096029281,0.5694202780723572,0.4596979320049286,0.0015496423002332,0.525580108165741,0.4552645683288574,-0.0015657927142456,0.5682550072669983,0.5999976992607117,0.0005811091396026,0.5255862474441528,0.6045258641242981,0.0034051870461553,0.5620881915092468,0.7279683351516724,0.1711561679840088,0.523503839969635,0.7324692606925964,0.1715435981750488,0
7,0.5461142659187317,0.1733030974864959,-0.1619275510311126,0.5850222706794739,0.259514570236206,-0.0066272453404963,0.6044334769248962,0.3659754693508148,-0.0830559805035591,0.5115960836410522,0.2500505745410919,0.0024211739655584,0.5009678602218628,0.3528170883655548,0.0282735060900449,0.611311674118042,0.2937179803848266,-0.2666540741920471,0.4996326863765716,0.4362992346286773,-0.0331963412463665,0.569423496723175,0.4595747590065002,0.001542889047414,0.5255676507949829,0.4550630450248718,-0.0015573009150102,0.5682494640350342,0.6003366112709045,-0.0006420176359824,0.5255825519561768,0.6044546365737915,0.0041290880180895,0.5621010065078735,0.7280115485191345,0.1699706017971038,0.5236080288887024,0.7320841550827026,0.1712958514690399,0
8,0.5467542409896851,0.1731380820274353,-0.1659488230943679,0.58503657579422,0.2595696151256561,-0.0089034205302596,0.6044160723686218,0.3659488558769226,-0.085097499191761,0.5116133689880371,0.2500716149806976,-0.0005517115932889,0.5008751749992371,0.3527751266956329,0.0258533973246812,0.6111845374107361,0.2933752536773681,-0.2733580768108368,0.4996424913406372,0.4361538290977478,-0.0339140705764293,0.5694074630737305,0.459416002035141,0.0018489436479285,0.5255042910575867,0.4550105929374695,-0.0018693903693929,0.5682445168495178,0.5997592210769653,0.0008477907977066,0.5255590081214905,0.6043323874473572,0.0042953556403517,0.5621232986450195,0.7280058860778809,0.1741666197776794,0.5236324667930603,0.7320855855941772,0.1758342534303665,0
9,0.5474478006362915,0.172672763466835,-0.1576073914766311,0.5850220322608948,0.2595745921134949,-0.0005081932758912,0.6044053435325623,0.3657392859458923,-0.077398806810379,0.5116207003593445,0.2500750720500946,0.0009128300007432,0.5007491707801819,0.3527501821517944,0.0257974881678819,0.6111869215965271,0.2932917177677154,-0.2621729075908661,0.4996304810047149,0.4361556768417358,-0.034320842474699,0.5694150924682617,0.4586561322212219,0.0028255996294319,0.525498628616333,0.4547300040721893,-0.0028357889968901,0.5682401657104492,0.5996447801589966,0.0013919778866693,0.5255630016326904,0.6041132807731628,0.0034308347385376,0.562133252620697,0.728049635887146,0.1661756336688995,0.5236499905586243,0.73295658826828,0.1655801683664322,0
