FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5548374652862549,0.1780330240726471,-0.2060287296772003,0.5834254622459412,0.2526357769966125,-0.0304724313318729,0.5974398851394653,0.3642127513885498,-0.1007026731967926,0.5047851800918579,0.2471649795770645,-0.0310506001114845,0.4908554852008819,0.3531145751476288,0.0110586518421769,0.5851923823356628,0.3257058262825012,-0.3123190701007843,0.4915790855884552,0.4478141367435455,-0.0556264072656631,0.5653365850448608,0.4646871984004974,0.0095244226977229,0.5214201211929321,0.4623790383338928,-0.0095540815964341,0.5606356263160706,0.6128255724906921,0.019530976191163,0.5221760272979736,0.6133200526237488,-0.0039577656425535,0.5582755208015442,0.745726466178894,0.1319269686937332,0.5175517201423645,0.7434670329093933,0.1272901892662048,0
1,0.5544804334640503,0.177569955587387,-0.2148793041706085,0.5834504961967468,0.2527330815792084,-0.0437151528894901,0.5975163578987122,0.3624034523963928,-0.1195644587278366,0.5047986507415771,0.2471726834774017,-0.0323896519839763,0.4913114309310913,0.3531150817871094,0.0053213546052575,0.585008978843689,0.3257859647274017,-0.3321467936038971,0.4916447401046753,0.4466892182826996,-0.06838209182024,0.5653247833251953,0.4647115170955658,0.0029478122014552,0.5211276412010193,0.4624136090278625,-0.0029898339416831,0.5610169768333435,0.6130291819572449,0.0116994325071573,0.5220701694488525,0.6132504343986511,0.011159548535943,0.5583152770996094,0.7459968328475952,0.156153604388237,0.5190739035606384,0.7434775233268738,0.1711397320032119,0
2,0.5540674924850464,0.1773781031370163,-0.196280151605606,0.5834335684776306,0.2529774308204651,-0.0341422297060489,0.5974956154823303,0.3610860109329223,-0.1184479221701622,0.5048789381980896,0.247181162238121,-0.0143818147480487,0.4919014573097229,0.3529713451862335,0.0185877047479152,0.5845245122909546,0.3257970809936523,-0.322391152381897,0.4917713701725006,0.4448467195034027,-0.0614344477653503,0.5651775002479553,0.4647542834281921,-0.0011619898723438,0.5209735035896301,0.462482213973999,0.0011341196950525,0.5610164999961853,0.61348956823349,0.002464894670993,0.5218348503112793,0.6131698489189148,0.013091942295432,0.5583066344261169,0.7467209696769714,0.1561147272586822,0.5201194286346436,0.743442714214325,0.1747298538684845,0
3,0.5537311434745789,0.1773436218500137,-0.1595950871706009,0.5833724141120911,0.253068596124649,-0.0042013633064925,0.5974907279014587,0.3599683344364166,-0.081252284348011,0.5050269365310669,0.2471783906221389,0.0085122324526309,0.4925161302089691,0.3527606725692749,0.0366096757352352,0.5844094157218933,0.3246555626392364,-0.2758211195468902,0.4919840395450592,0.4437209367752075,-0.0363674983382225,0.5650585293769836,0.4647585749626159,-0.001936626038514,0.5208765864372253,0.4624632894992828,0.0019449355313554,0.5610349178314209,0.6135918498039246,-0.0007610383327119,0.5216913223266602,0.6131162643432617,0.0107634533196687,0.5583091974258423,0.7476988434791565,0.1444054096937179,0.5204154253005981,0.7433978915214539,0.1615053713321685,0
4,0.5534706115722656,0.1773043274879455,-0.1676628589630127,0.5833685994148254,0.253129094839096,-0.0090251769870519,0.5975034236907959,0.3598401248455047,-0.0845135301351547,0.5050433874130249,0.247184157371521,0.0032653855159878,0.4925789535045624,0.3527625799179077,0.0337872244417667,0.5841633677482605,0.3245969116687774,-0.2826650440692901,0.4920983016490936,0.4436803162097931,-0.0382962673902511,0.5650145411491394,0.465038388967514,-0.001956271007657,0.5207594037055969,0.4625864326953888,0.0019647993613034,0.5611205697059631,0.6144806742668152,-0.001011686050333,0.5215667486190796,0.6131115555763245,0.0107632419094443,0.558372437953949,0.748422384262085,0.1438640505075454,0.5205625891685486,0.7428998351097107,0.1621282696723938,0
5,0.5533899664878845,0.177299216389656,-0.1719587296247482,0.5832523703575134,0.2531948387622833,-0.009965805336833,0.5974749326705933,0.3594365119934082,-0.0859842076897621,0.5050729513168335,0.2471817582845688,0.0023488355800509,0.4927671551704407,0.3526877164840698,0.0338448621332645,0.5841611623764038,0.3242888450622558,-0.2872453033924103,0.492208182811737,0.4433871507644653,-0.0397030785679817,0.5648840665817261,0.4650638997554779,-0.0016391593962907,0.520637035369873,0.4625918567180633,0.0016418689629063,0.5611065626144409,0.6145439743995667,-0.0016370631055906,0.5215086340904236,0.6132136583328247,0.0100352196022868,0.5582731366157532,0.7490147352218628,0.1482511162757873,0.5207216739654541,0.7430765628814697,0.1660434454679489,0
6,0.5533116459846497,0.1772312819957733,-0.1819608658552169,0.5832434296607971,0.2532271444797516,-0.0189215000718832,0.5975258350372314,0.3592920303344726,-0.0950526297092437,0.5050780773162842,0.2472974956035614,-0.0051873046904802,0.4927798509597778,0.3527814149856567,0.025962820276618,0.5842816829681396,0.3238460421562195,-0.2988657057285309,0.4921974241733551,0.4433723986148834,-0.0495841242372989,0.5648664236068726,0.4650630950927734,-0.0015405497979372,0.5205638408660889,0.4625957608222961,0.0015381722478196,0.5611135959625244,0.6138290762901306,-0.0003433668753132,0.5214368104934692,0.6132042407989502,0.0120576387271285,0.5582663416862488,0.7490054368972778,0.1501328200101852,0.5208212733268738,0.7431346774101257,0.1684436649084091,0
7,0.553287148475647,0.1772235631942749,-0.1797580868005752,0.5832273364067078,0.2532364726066589,-0.0181030873209238,0.5975914597511292,0.3591503798961639,-0.0943744331598281,0.5050783753395081,0.2473022788763046,-0.0055340500548481,0.4928095042705536,0.3528783321380615,0.0256379805505275,0.5843126773834229,0.3234283030033111,-0.2961650192737579,0.4922298491001129,0.4434202313423157,-0.0494406782090663,0.5648587346076965,0.4650664329528808,-0.0014622863382101,0.5205395817756653,0.4625981450080871,0.0014609425561502,0.5611533522605896,0.6137447953224182,0.0002428430889267,0.5213183760643005,0.613060474395752,0.0120767746120691,0.5582612156867981,0.7491090893745422,0.1468424946069717,0.5208163857460022,0.7430940270423889,0.166959598660469,0
8,0.5532150864601135,0.1772236078977584,-0.1811918914318084,0.5832377076148987,0.253246933221817,-0.0183649268001317,0.5976000428199768,0.3591340780258178,-0.0943468362092971,0.5051485300064087,0.2473341822624206,-0.0058193476870656,0.4928355515003204,0.3526983857154846,0.0256415382027626,0.5843059420585632,0.3233663141727447,-0.2956853210926056,0.4922609627246856,0.4433124959468841,-0.0490787737071514,0.5648432970046997,0.4648827612400055,-0.0013833750272169,0.5205137133598328,0.4624678194522857,0.0013822040054947,0.5613689422607422,0.6137471795082092,0.0007192997145466,0.5213104486465454,0.6127960085868835,0.0119252102449536,0.5584812760353088,0.7488542795181274,0.1515729129314422,0.520790696144104,0.7423403859138489,0.1695737242698669,0
9,0.5531815886497498,0.1771468967199325,-0.1839232742786407,0.5832546353340149,0.25325608253479,-0.0216529630124568,0.597606360912323,0.3590946793556213,-0.099173754453659,0.5051519274711609,0.2473390102386474,-0.0077303578145802,0.4928077757358551,0.3526149094104767,0.0232303608208894,0.5841969847679138,0.3233498632907867,-0.3027109801769256,0.4923172891139984,0.443521648645401,-0.0510057434439659,0.564850926399231,0.4648837149143219,-0.001658848952502,0.5205046534538269,0.4627584815025329,0.0016533324960619,0.5615331530570984,0.612684428691864,0.002585248555988,0.5212429165840149,0.6128134727478027,0.0141885634511709,0.5586827397346497,0.7477062344551086,0.1509362757205963,0.5210004448890686,0.7425451874732971,0.1695461273193359,0
