FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.0056407283991575,-0.5964990258216858,-0.3886885941028595,0.1588270515203476,-0.4329639971256256,-0.1691387146711349,0.1677148342132568,-0.2068324536085128,-0.1132576540112495,-0.149423211812973,-0.4272485673427582,-0.1849089860916137,-0.1865095794200897,-0.1835601478815078,-0.1179972514510154,0.1912788450717926,0.0219341050833463,-0.1867849826812744,-0.2190111726522445,0.0350017435848712,-0.1924916952848434,0.1130644455552101,0.0028921021148562,0.0050822435878217,-0.1133999451994896,-0.0036852844059467,-0.0036953438539057,0.1073241308331489,0.4237801134586334,-0.0255565475672483,-0.1354505866765976,0.404357373714447,-0.0119809983298182,0.1416235715150833,0.7945451736450195,0.0645035207271575,-0.1235859170556068,0.7867952585220337,0.0828420966863632,0
1,0.0083558969199657,-0.5969774723052979,-0.3831508755683899,0.1592047065496444,-0.4323941469192505,-0.1592123508453369,0.1678493767976761,-0.2020252346992492,-0.1051221936941146,-0.1492537558078766,-0.4269598424434662,-0.1797185987234115,-0.1866817623376846,-0.1804128736257553,-0.1163925305008888,0.1922851800918579,0.0267216637730598,-0.1842997670173645,-0.2176127433776855,0.0374055467545986,-0.1925352811813354,0.1130809783935546,0.0031248794402927,0.0052010612562298,-0.1134177520871162,-0.0039140898734331,-0.0037960947956889,0.1059174090623855,0.4266049265861511,-0.0254338681697845,-0.1362116485834121,0.4039365649223327,-0.0117832943797111,0.1360968202352523,0.7981189489364624,0.064621090888977,-0.1217201724648475,0.7851893305778503,0.0828504040837287,0
2,0.0099355420097708,-0.5968807339668274,-0.3703787326812744,0.1597290933132171,-0.4308342337608337,-0.1495393365621566,0.1705534756183624,-0.1960742473602295,-0.1009744107723236,-0.1473255604505539,-0.426941305398941,-0.1648548245429992,-0.1851755380630493,-0.1784109324216842,-0.1032983735203743,0.1966212540864944,0.0315368697047233,-0.1841615438461303,-0.2123745828866958,0.0385155379772186,-0.1821716129779815,0.1130830720067024,0.0037827673368155,0.0051391385495662,-0.1134188696742057,-0.0045502907596528,-0.0037160601932555,0.1016776710748672,0.4308204650878906,-0.0256735011935234,-0.138591855764389,0.4039693176746368,-0.0111541477963328,0.1327965855598449,0.8053102493286133,0.060323916375637,-0.1214894652366638,0.7854151725769043,0.0801899209618568,0
3,0.0105663407593965,-0.5973085761070251,-0.3710834085941314,0.1597411632537841,-0.4297612309455871,-0.1508569419384002,0.1704758554697036,-0.1937199085950851,-0.1013025715947151,-0.1472672373056411,-0.4270634055137634,-0.1658643335103988,-0.1855862140655517,-0.1779670417308807,-0.1037947684526443,0.1980924904346466,0.0335117690265178,-0.1825269758701324,-0.2105903625488281,0.0389439575374126,-0.1805769503116607,0.1130843162536621,0.0039902459830045,0.0050207199528813,-0.1134208813309669,-0.004750691819936,-0.0035923945251852,0.1008296012878418,0.4316964149475097,-0.0255364626646041,-0.1381287276744842,0.4041424393653869,-0.0099499654024839,0.1323191672563552,0.8050253391265869,0.0619959533214569,-0.1200843006372451,0.785569429397583,0.0808230638504028,0
4,0.0152287874370813,-0.5985135436058044,-0.3716409206390381,0.1616404354572296,-0.4281222224235534,-0.1513276249170303,0.1705294996500015,-0.1913615018129348,-0.1036604568362236,-0.1456192433834076,-0.4257160723209381,-0.1662863045930862,-0.1854996234178543,-0.1759724467992782,-0.1058642566204071,0.1982511132955551,0.0349509827792644,-0.1860828995704651,-0.2096461504697799,0.0395919345319271,-0.1823678314685821,0.113080509006977,0.0040399176068603,0.0050712144002318,-0.1134176924824714,-0.0047964905388653,-0.0036342740058898,0.1007891595363617,0.4328888058662414,-0.0250024143606424,-0.1364947110414505,0.4046095311641693,-0.0078454436734318,0.1324486583471298,0.805753767490387,0.0620440579950809,-0.1179742366075515,0.7864769697189331,0.0809628069400787,0
5,0.0145147200673818,-0.5948399305343628,-0.3721322119235992,0.161287635564804,-0.4257234632968902,-0.1517997682094574,0.1718845516443252,-0.1892261952161789,-0.1078464016318321,-0.1454468369483947,-0.4260417819023132,-0.1653900742530822,-0.1891745924949646,-0.1760792583227157,-0.1046868041157722,0.1994869410991668,0.0359145514667034,-0.1938901394605636,-0.2102377712726593,0.0393283702433109,-0.181438148021698,0.1129911392927169,0.004362775478512,0.0049037053249776,-0.1133268401026725,-0.0051137777045369,-0.0034577462356537,0.0971620380878448,0.4341835379600525,-0.0254636760801076,-0.1365730464458465,0.4047395884990692,-0.0068776635453104,0.1267650872468948,0.8078655004501343,0.0612060725688934,-0.1174641847610473,0.7871609330177307,0.0809700563549995,0
6,0.0144191952422261,-0.5945653915405273,-0.3734034895896911,0.1624789088964462,-0.4254436194896698,-0.1523502469062805,0.1731982082128524,-0.1894281357526779,-0.1032139509916305,-0.1450238972902298,-0.4264088273048401,-0.1667365282773971,-0.1896834224462509,-0.1768271476030349,-0.1049024537205696,0.2052148729562759,0.0358186326920986,-0.1807288825511932,-0.2114142924547195,0.0393396504223346,-0.1815900951623916,0.1130424961447715,0.0045544309541583,0.0049768430180847,-0.1133867055177688,-0.0053170365281403,-0.0035223478917032,0.0973171442747116,0.4347015023231506,-0.0247785281389951,-0.1364848166704177,0.4047624170780182,-0.006762137170881,0.1266453862190246,0.8085428476333618,0.0624980814754962,-0.1174349039793014,0.7873575091362,0.0810014754533767,0
7,0.0155578246340155,-0.5939018130302429,-0.372487723827362,0.1644467264413833,-0.4247768223285675,-0.1526383459568023,0.1791646033525467,-0.1884331107139587,-0.1049778759479522,-0.1425072997808456,-0.4268393218517303,-0.1643624752759933,-0.1905010044574737,-0.1769792884588241,-0.1030644550919532,0.2127103507518768,0.0357449278235435,-0.1894533783197403,-0.2131830900907516,0.0344005338847637,-0.1810274124145507,0.1130113378167152,0.0047722612507641,0.0049867909401655,-0.1133551970124244,-0.0055254884064197,-0.0035313682164996,0.0973701179027557,0.4351997673511505,-0.0254436153918504,-0.1368186175823211,0.4044955670833587,-0.0073170317336916,0.126486450433731,0.8089309334754944,0.0620178207755088,-0.1162565052509307,0.787235677242279,0.0801849067211151,0
8,0.0225244723260402,-0.5937210321426392,-0.3724163174629211,0.1687187850475311,-0.4245697855949402,-0.1503880321979522,0.1839524209499359,-0.1890099197626114,-0.0990918949246406,-0.1400175988674163,-0.4267840981483459,-0.1646128445863723,-0.1982389241456985,-0.1788032352924347,-0.1031877771019935,0.2244499325752258,0.03428665548563,-0.1821922212839126,-0.2308036386966705,0.0330114923417568,-0.1803342550992965,0.1130352765321731,0.0048908870667219,0.0063327131792902,-0.1133728325366973,-0.0056442175991833,-0.0048389146104454,0.1012160256505012,0.4352647066116333,-0.0242882240563631,-0.1338396221399307,0.4044957160949707,-0.0084395827725529,0.1321335285902023,0.8110877871513367,0.0575789883732795,-0.1147357895970344,0.7874650359153748,0.0748411193490028,0
9,0.0222500283271074,-0.5979902744293213,-0.3568938970565796,0.1680243462324142,-0.4289478063583374,-0.1319811344146728,0.189920574426651,-0.20823335647583,-0.0686047673225402,-0.1416736841201782,-0.4355384409427643,-0.1544941812753677,-0.2128705233335495,-0.2029768973588943,-0.086754024028778,0.2370425164699554,0.0076533611863851,-0.1415507644414901,-0.2536199986934662,0.0091801239177584,-0.1586905419826507,0.1131409481167793,0.0050153201445937,0.0065998397767543,-0.1134702190756797,-0.0057742758654057,-0.0050850003026425,0.102967232465744,0.4352215230464935,-0.0229357667267322,-0.13372403383255,0.4032524526119232,-0.0119434706866741,0.1379509419202804,0.8103517889976501,0.0570622384548187,-0.1124170422554016,0.7865197062492371,0.0693233087658882,0
