FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5487590432167053,0.175192505121231,-0.2284934669733047,0.5851032733917236,0.2592455744743347,-0.0600661747157573,0.5918158292770386,0.3699217438697815,-0.1286061108112335,0.5080146789550781,0.2506576180458069,-0.033644650131464,0.4966107010841369,0.3544591069221496,0.0026284123305231,0.5840993523597717,0.3539134263992309,-0.3425344228744507,0.5002745985984802,0.4426805078983307,-0.0815006494522094,0.5681226253509521,0.466716468334198,0.0008644907502457,0.5231542587280273,0.4645942747592926,-0.0009106812649406,0.5694215893745422,0.6105517148971558,0.0294560566544532,0.5246357917785645,0.6138020753860474,0.0251517668366432,0.5649169683456421,0.7407280206680298,0.1805985271930694,0.5221269726753235,0.7361762523651123,0.1877748817205429,0
1,0.5487560033798218,0.1745013743638992,-0.2241442948579788,0.5848973393440247,0.2594920992851257,-0.0516846776008605,0.5918298959732056,0.3698097169399261,-0.1196478307247161,0.508276641368866,0.2512666583061218,-0.0308442991226911,0.4969284236431122,0.3548307716846466,0.0052370098419487,0.5843092203140259,0.3543499410152435,-0.3346042335033417,0.5000964999198914,0.4413910508155823,-0.0750735476613044,0.5686579346656799,0.46541228890419,0.0013885328080505,0.5238374471664429,0.4635290205478668,-0.0014379181666299,0.5694305300712585,0.6072233319282532,0.0252447668462991,0.5256075263023376,0.6094211339950562,0.0179851837456226,0.5649400353431702,0.7407281994819641,0.1684288382530212,0.5232059955596924,0.7361125349998474,0.1761756092309951,0
2,0.5487396121025085,0.1741933822631836,-0.2049555629491806,0.5847322344779968,0.2593370378017425,-0.0439035706222057,0.5917937159538269,0.3677747547626495,-0.1125521510839462,0.5083388090133667,0.2519841194152832,-0.0236677061766386,0.497151643037796,0.3553351163864136,0.0075616780668497,0.5843039751052856,0.3542738258838653,-0.3235044479370117,0.5000883936882019,0.441366583108902,-0.0731759071350097,0.5687512159347534,0.4631093144416809,0.0011419174261391,0.5242520570755005,0.4623071849346161,-0.001180893392302,0.5691988468170166,0.606840968132019,0.0162998624145984,0.5257998704910278,0.6088687777519226,0.0140107544139027,0.56493079662323,0.7397511601448059,0.1505304872989654,0.5234438180923462,0.7339411973953247,0.1630902737379074,0
3,0.5487635135650635,0.1737995743751526,-0.2366216480731964,0.5847440958023071,0.2593547105789184,-0.0703575909137725,0.592054545879364,0.3689495921134949,-0.1386665999889373,0.5083438754081726,0.2524775564670563,-0.0444713644683361,0.4971534609794616,0.3563681542873382,-0.0069464445114135,0.5842247605323792,0.3543215095996856,-0.351639062166214,0.5000206232070923,0.441262274980545,-0.0857993215322494,0.5688152313232422,0.4631033837795257,-0.0002725544327404,0.5245107412338257,0.4619143009185791,0.0002222512848675,0.5691660642623901,0.6030088067054749,0.0060113719664514,0.52630215883255,0.6070415377616882,0.0215023439377546,0.5647416710853577,0.7389205098152161,0.1520171910524368,0.5240781903266907,0.7299553751945496,0.188983604311943,0
4,0.5487383604049683,0.173576682806015,-0.2242129445075988,0.5847431421279907,0.259636640548706,-0.0648593977093696,0.5921931862831116,0.3692397177219391,-0.1340854465961456,0.5084160566329956,0.2525992393493652,-0.036466971039772,0.497270405292511,0.356586217880249,0.0010969485156238,0.5843430161476135,0.3542248904705047,-0.3438959717750549,0.4999940693378448,0.4407354891300201,-0.0761031135916709,0.5688425302505493,0.4638046622276306,-0.0009368810569867,0.5245159864425659,0.4619137942790985,0.0008877919171936,0.5690481066703796,0.6032077074050903,0.0070474073290824,0.5263223052024841,0.6068559885025024,0.0221151281148195,0.5644047856330872,0.7387475967407227,0.1557882130146026,0.5244876146316528,0.7284470796585083,0.190996304154396,0
5,0.5487255454063416,0.1734552681446075,-0.2195477783679962,0.5847354531288147,0.2597244679927826,-0.0592892654240131,0.5921791791915894,0.3693581223487854,-0.1283626109361648,0.5087000727653503,0.252820611000061,-0.0300835650414228,0.4974653124809265,0.3566553890705108,0.0063801635988056,0.5844011306762695,0.3542141914367676,-0.3360343873500824,0.4999909698963165,0.4406927824020386,-0.0712607279419899,0.5691105127334595,0.4646294713020324,-0.0013830254320055,0.5249086022377014,0.4619913697242737,0.0013318525161594,0.5690206289291382,0.6045783162117004,0.0105467429384589,0.526308000087738,0.6069653034210205,0.0225196909159421,0.5643036961555481,0.7397244572639465,0.1552682071924209,0.5244088768959045,0.7305675745010376,0.1831824034452438,0
6,0.548655092716217,0.1733376383781433,-0.2094533592462539,0.5845932364463806,0.2597963511943817,-0.0527277626097202,0.5920307636260986,0.3691442906856537,-0.1216961070895195,0.5088005661964417,0.2529752254486084,-0.0239272434264421,0.4975514709949493,0.3566395938396454,0.0079849222674965,0.5843908190727234,0.3542108237743377,-0.3271141648292541,0.4999280571937561,0.4407099485397339,-0.072043739259243,0.5691789388656616,0.4642744660377502,-0.0027983284089714,0.524932324886322,0.4618490040302276,0.0027489610947668,0.569022536277771,0.6063501238822937,0.0105014350265264,0.526263952255249,0.6070385575294495,0.0225222334265708,0.5644744634628296,0.7405387759208679,0.1524097174406051,0.5245611667633057,0.7306341528892517,0.1782212406396865,0
7,0.5485830307006836,0.17328841984272,-0.2077047526836395,0.5846446752548218,0.2601768672466278,-0.0494442582130432,0.5920549631118774,0.3692213892936706,-0.116234615445137,0.5088050961494446,0.2530264258384704,-0.0235700979828834,0.4976576864719391,0.3570931255817413,0.0094529213383793,0.5844138264656067,0.3541274666786194,-0.32202810049057,0.499922901391983,0.440626859664917,-0.0702983811497688,0.5691826939582825,0.4638046622276306,-0.0024383084382861,0.5249825716018677,0.4615934789180755,0.0024019123520702,0.5689989924430847,0.6063870191574097,0.0104372194036841,0.5262972712516785,0.6071971654891968,0.0178696550428867,0.5644909143447876,0.7395482659339905,0.1535316109657287,0.5246420502662659,0.7305215001106262,0.1721059828996658,0
8,0.5485785603523254,0.1732825338840484,-0.2226135730743408,0.5846569538116455,0.2603735625743866,-0.0564997605979442,0.5920413732528687,0.3695150017738342,-0.123333916068077,0.5088366270065308,0.2530365884304046,-0.0344711951911449,0.4976662993431091,0.3571202456951141,0.0021419341210275,0.5844551920890808,0.354115217924118,-0.3341927230358124,0.4999185502529144,0.4404224455356598,-0.0744609385728836,0.56917804479599,0.4638573229312897,-0.0010453731520101,0.5249773859977722,0.4615394175052643,0.0009998759487643,0.5689952373504639,0.6047497987747192,0.0096767134964466,0.5264691710472107,0.6071968078613281,0.0182797890156507,0.5644646883010864,0.7388152480125427,0.1605752110481262,0.5247340798377991,0.7280954718589783,0.1839961558580398,0
9,0.5485743284225464,0.1732413172721862,-0.222642496228218,0.5846489071846008,0.2603839635848999,-0.0586375556886196,0.5920730233192444,0.3694519102573395,-0.126942753791809,0.5088648200035095,0.2530434429645538,-0.0336217619478702,0.4976238906383514,0.3571110069751739,0.0024598380550742,0.5844739079475403,0.3540319502353668,-0.3379571735858917,0.4999147057533264,0.4403802156448364,-0.0750370323657989,0.5692235231399536,0.4638859033584595,-0.0016234758077189,0.5249989032745361,0.4615425765514374,0.0015738684451207,0.5690039396286011,0.6047730445861816,0.01171266566962,0.5265333652496338,0.60663902759552,0.0215948987752199,0.5644857287406921,0.7380580902099609,0.1610359847545623,0.5248275995254517,0.7281288504600525,0.1848011016845703,0
